admin_old_district_name,admin_old_block_mandal_name,admin_village_code,admin_village_name,crop,health_category,sample_farms,labelled_farms,unknown_health_farms,healthy_farms,stressed_farms,diseased_farms,pest_farms,unhealthy_farms,avg_health_risk_score,avg_crop_height,avg_water_coverage,avg_irrigation_count,avg_expected_yield,avg_field_area_ha,total_sample_area_ha,unhealthy_pct_of_labelled,label_coverage_pct
ADILABAD,KUBEER,0115017,Rajura,Bengal Gram,Healthy,6,6,0,6,0,0,0,0,0.0,38.3333,30.5,2.0,9.8333,0.2773,1.6638,0.0,100.0
ADILABAD,KUBEER,0115018,Kubeer,Bengal Gram,Healthy,6,6,0,6,0,0,0,0,0.0,40.0,29.8333,1.8333,9.8333,0.5717,3.4305,0.0,100.0
ADILABAD,KUBEER,0115018,Kubeer,Maize,Diseased,1,1,0,0,0,1,0,1,0.8,191.0,54.0,5.0,20.0,0.7979,0.7979,100.0,100.0
ADILABAD,KUBEER,0115018,Kubeer,Maize,Healthy,7,7,0,7,0,0,0,0,0.0,190.1429,52.8571,4.0,22.4286,0.9247,6.473,0.0,100.0
ADILABAD,KUBEER,0115019,Khasra,Bengal Gram,Diseased,1,1,0,0,0,1,0,1,0.8,38.0,35.0,1.0,9.0,0.3962,0.3962,100.0,100.0
ADILABAD,KUBEER,0115019,Khasra,Bengal Gram,Healthy,5,5,0,5,0,0,0,0,0.0,45.0,30.4,2.4,9.8,0.5656,2.8281,0.0,100.0
ADILABAD,KUBEER,0115019,Khasra,Bengal Gram,Stressed,1,1,0,0,1,0,0,1,0.5,34.0,34.0,2.0,9.0,0.2991,0.2991,100.0,100.0
ADILABAD,KUBEER,0115020,Chondi,Bengal Gram,,6,0,6,0,0,0,0,0,,40.0,29.5,2.0,10.5,0.3755,2.2529,,0.0
ADILABAD,KUBEER,0115020,Chondi,Bengal Gram,Healthy,2,2,0,2,0,0,0,0,0.0,47.0,34.0,1.0,11.5,0.6906,1.3812,0.0,100.0
ADILABAD,KUBEER,0115020,Chondi,Maize,Healthy,1,1,0,1,0,0,0,0,0.0,250.0,58.0,5.0,24.0,1.0422,1.0422,0.0,100.0
ADILABAD,KUBEER,0115022,Sangvi,Bengal Gram,Stressed,1,1,0,0,1,0,0,1,0.5,43.0,38.0,1.0,12.0,0.3673,0.3673,100.0,100.0
ADILABAD,KUBEER,0115024,Varni,Bengal Gram,,1,0,1,0,0,0,0,0,,31.0,32.0,3.0,12.0,0.5163,0.5163,,0.0
ADILABAD,KUBEER,0115025,Sonari,Bengal Gram,,1,0,1,0,0,0,0,0,,38.0,22.0,3.0,12.0,0.2856,0.2856,,0.0
ADILABAD,KUBEER,0115027,Godapur,Bengal Gram,,4,0,4,0,0,0,0,0,,42.25,31.25,2.0,11.25,0.2902,1.1607,,0.0
ADILABAD,KUBEER,0115027,Godapur,Maize,,3,0,3,0,0,0,0,0,,169.6667,54.6667,3.6667,23.3333,0.664,1.992,,0.0
ADILABAD,KUBEER,0115028,Nighwa,Bengal Gram,,11,0,11,0,0,0,0,0,,38.9091,31.0909,1.6364,9.0909,0.5159,5.675,,0.0
ADILABAD,KUBEER,0115028,Nighwa,Maize,,16,0,16,0,0,0,0,0,,165.25,49.5,3.5,21.9375,1.2161,19.4576,,0.0
ADILABAD,KUBEER,0115029,Mola,Bengal Gram,,1,0,1,0,0,0,0,0,,49.0,21.0,1.0,8.0,0.288,0.288,,0.0
ADILABAD,KUBEER,0115030,Lingi,Maize,,5,0,5,0,0,0,0,0,,195.8,48.4,3.8,22.8,0.5357,2.6784,,0.0
ADILABAD,KUBEER,0115031,Wai,Maize,,3,0,3,0,0,0,0,0,,190.0,54.3333,3.6667,21.6667,1.2103,3.6309,,0.0
ADILABAD,KUBEER,0115032,Sanwali,Bengal Gram,,2,0,2,0,0,0,0,0,,43.0,25.5,1.0,10.0,0.4388,0.8775,,0.0
ADILABAD,KUBEER,0115032,Sanwali,Maize,,1,0,1,0,0,0,0,0,,160.0,60.0,2.0,21.0,0.866,0.866,,0.0
ADILABAD,KUBEER,0115033,Antharni,Bengal Gram,,1,0,1,0,0,0,0,0,,47.0,29.0,1.0,11.0,0.4528,0.4528,,0.0
ADILABAD,KUBEER,0115034,Malegaon,Bengal Gram,,1,0,1,0,0,0,0,0,,43.0,24.0,1.0,12.0,0.2855,0.2855,,0.0
ADILABAD,KUBEER,0115034,Malegaon,Maize,,4,0,4,0,0,0,0,0,,150.5,51.25,4.25,22.5,0.9257,3.7029,,0.0
ADILABAD,KUBEER,0115036,Pangra,Bengal Gram,,1,0,1,0,0,0,0,0,,36.0,34.0,3.0,8.0,0.5912,0.5912,,0.0
ADILABAD,KUBEER,0115036,Pangra,Maize,,4,0,4,0,0,0,0,0,,173.25,50.75,3.5,22.0,0.4364,1.7455,,0.0
ADILABAD,KUBEER,0115036,Pangra,Maize,Diseased,1,1,0,0,0,1,0,1,0.8,196.0,41.0,3.0,20.0,0.6679,0.6679,100.0,100.0
ADILABAD,KUBEER,0115037,Bakot,Bengal Gram,Healthy,3,3,0,3,0,0,0,0,0.0,40.6667,31.0,3.0,9.6667,0.9125,2.7374,0.0,100.0
ADILABAD,KUBEER,0115037,Bakot,Maize,Healthy,1,1,0,1,0,0,0,0,0.0,185.0,46.0,4.0,21.0,0.9951,0.9951,0.0,100.0
ADILABAD,KUBEER,0115038,Sowna,Maize,Healthy,1,1,0,1,0,0,0,0,0.0,233.0,52.0,4.0,20.0,1.9673,1.9673,0.0,100.0
ADILABAD,KUNTALA,0114001,Limba (Buzurg),Maize,,19,0,19,0,0,0,0,0,,183.5789,50.8421,3.4211,22.2632,0.2218,4.2145,,0.0
ADILABAD,KUNTALA,0114002,Medanpur,Maize,Diseased,1,1,0,0,0,1,0,1,0.8,207.0,57.0,5.0,21.0,0.2755,0.2755,100.0,100.0
ADILABAD,KUNTALA,0114002,Medanpur,Maize,Healthy,3,3,0,3,0,0,0,0,0.0,189.6667,48.3333,2.0,23.3333,0.3943,1.1828,0.0,100.0
ADILABAD,KUNTALA,0114004,Suryapur,Bengal Gram,,3,0,3,0,0,0,0,0,,39.6667,32.3333,2.0,9.6667,0.4553,1.3658,,0.0
ADILABAD,KUNTALA,0114004,Suryapur,Maize,,16,0,16,0,0,0,0,0,,173.5,49.0,3.8125,22.125,0.2607,4.1706,,0.0
ADILABAD,KUNTALA,0114005,Rajapur,Maize,,6,0,6,0,0,0,0,0,,174.5,53.1667,4.0,23.0,0.219,1.3137,,0.0
ADILABAD,KUNTALA,0114012,Ambakanti,Maize,,1,0,1,0,0,0,0,0,,110.0,54.0,5.0,25.0,0.0537,0.0537,,0.0
ADILABAD,KUNTALA,0114013,Kuntala,Maize,,9,0,9,0,0,0,0,0,,179.0,46.4444,3.4444,22.2222,0.2075,1.8673,,0.0
ADILABAD,KUNTALA,0114014,Oala,Maize,,43,0,43,0,0,0,0,0,,189.1628,48.9302,3.3256,22.814,0.2492,10.716,,0.0
ADILABAD,KUNTALA,0114015,Limba (Khurd),Maize,,52,0,52,0,0,0,0,0,,169.7885,50.1923,3.4808,22.4423,0.2959,15.3869,,0.0
ADILABAD,KUNTALA,0114015,Limba (Khurd),Maize,Healthy,1,1,0,1,0,0,0,0,0.0,220.0,53.0,4.0,25.0,1.3025,1.3025,0.0,100.0
ADILABAD,KUNTALA,0114017,Venkur,Maize,,1,0,1,0,0,0,0,0,,244.0,60.0,5.0,22.0,0.4448,0.4448,,0.0
ADILABAD,KUNTALA,0114018,Penchikalpahad,Maize,,1,0,1,0,0,0,0,0,,204.0,59.0,4.0,21.0,0.3113,0.3113,,0.0
ADILABAD,KUNTALA,0114021,Nandan,Maize,Healthy,1,1,0,1,0,0,0,0,0.0,248.0,44.0,2.0,23.0,0.1051,0.1051,0.0,100.0
ADILABAD,KUNTALA,0114023,Kallur,Maize,,1,0,1,0,0,0,0,0,,169.0,58.0,5.0,20.0,0.7434,0.7434,,0.0
ADILABAD,KUNTALA,0114024,Mutakapalle,Maize,,5,0,5,0,0,0,0,0,,177.0,47.6,3.8,24.0,0.2732,1.3661,,0.0
ADILABAD,KUNTALA,0114F01,FOREST,Maize,,2,0,2,0,0,0,0,0,,185.5,45.0,2.5,24.5,0.2133,0.4267,,0.0
ADILABAD,LAXMANCHANDA,0122001,Waddyal,Maize,Healthy,2,2,0,2,0,0,0,0,0.0,179.5,51.0,4.0,20.5,0.1388,0.2776,0.0,100.0
ADILABAD,LAXMANCHANDA,0122002,Kankapur,Cotton,Healthy,5,5,0,5,0,0,0,0,0.0,80.2,50.8,4.6,14.0,0.4421,2.2103,0.0,100.0
ADILABAD,LAXMANCHANDA,0122002,Kankapur,Maize,Healthy,3,3,0,3,0,0,0,0,0.0,148.3333,50.6667,4.0,29.0,0.7686,2.3059,0.0,100.0
ADILABAD,LAXMANCHANDA,0122002,Kankapur,Maize,Pests,1,1,0,0,0,0,1,1,0.9,245.0,60.0,5.0,27.0,0.3387,0.3387,100.0,100.0
ADILABAD,LAXMANCHANDA,0122002,Kankapur,Maize,Stressed,1,1,0,0,1,0,0,1,0.5,166.0,46.0,4.0,21.0,0.1965,0.1965,100.0,100.0
ADILABAD,LAXMANCHANDA,0122002,Kankapur,Paddy,Healthy,1,1,0,1,0,0,0,0,0.0,79.0,86.0,6.0,21.0,0.674,0.674,0.0,100.0
ADILABAD,LAXMANCHANDA,0122003,Narsapur,Maize,Healthy,1,1,0,1,0,0,0,0,0.0,210.0,53.0,5.0,29.0,0.1176,0.1176,0.0,100.0
ADILABAD,LAXMANCHANDA,0122003,Narsapur,Maize,Pests,1,1,0,0,0,0,1,1,0.9,178.0,52.0,5.0,27.0,0.5012,0.5012,100.0,100.0
ADILABAD,LAXMANCHANDA,0122003,Narsapur,Maize,Stressed,1,1,0,0,1,0,0,1,0.5,223.0,40.0,5.0,27.0,0.3489,0.3489,100.0,100.0
ADILABAD,LAXMANCHANDA,0122003,Narsapur,Paddy,Healthy,2,2,0,2,0,0,0,0,0.0,78.5,89.5,4.0,24.5,0.456,0.912,0.0,100.0
ADILABAD,LAXMANCHANDA,0122004,Boregaon,Paddy,Healthy,1,1,0,1,0,0,0,0,0.0,95.0,98.0,6.0,23.0,0.0508,0.0508,0.0,100.0
ADILABAD,LAXMANCHANDA,0122005,Babapur,Maize,Healthy,1,1,0,1,0,0,0,0,0.0,220.0,50.0,3.0,24.0,0.0527,0.0527,0.0,100.0
ADILABAD,LAXMANCHANDA,0122006,Thirpalle,Maize,Diseased,1,1,0,0,0,1,0,1,0.8,203.0,59.0,3.0,22.0,0.0983,0.0983,100.0,100.0
ADILABAD,LAXMANCHANDA,0122006,Thirpalle,Maize,Healthy,2,2,0,2,0,0,0,0,0.0,198.5,51.5,2.5,24.0,0.2642,0.5285,0.0,100.0
ADILABAD,LAXMANCHANDA,0122008,Peechara,Maize,Healthy,1,1,0,1,0,0,0,0,0.0,197.0,40.0,2.0,22.0,0.2313,0.2313,0.0,100.0
ADILABAD,LAXMANCHANDA,0122012,Kuchanpalle,Maize,Diseased,1,1,0,0,0,1,0,1,0.8,231.0,49.0,4.0,20.0,0.1723,0.1723,100.0,100.0
ADILABAD,LAXMANCHANDA,0122013,Dharmaram,Maize,Healthy,2,2,0,2,0,0,0,0,0.0,161.5,53.0,3.0,24.0,0.1415,0.283,0.0,100.0
ADILABAD,LAXMANCHANDA,0122014,Parpalle,Maize,Healthy,8,8,0,8,0,0,0,0,0.0,168.125,46.75,3.625,22.5,0.2881,2.3047,0.0,100.0
ADILABAD,LAXMANCHANDA,0122016,Machapur,Maize,Healthy,1,1,0,1,0,0,0,0,0.0,115.0,56.0,3.0,24.0,0.201,0.201,0.0,100.0
ADILABAD,LAXMANCHANDA,0122017,Munipalle,Maize,Healthy,9,9,0,9,0,0,0,0,0.0,168.6667,50.5556,3.5556,22.7778,0.3008,2.7074,0.0,100.0
ADILABAD,LAXMANCHANDA,0122017,Munipalle,Maize,Pests,1,1,0,0,0,0,1,1,0.9,190.0,44.0,5.0,24.0,0.2362,0.2362,100.0,100.0
ADILABAD,LAXMANCHANDA,0122017,Munipalle,Maize,Stressed,1,1,0,0,1,0,0,1,0.5,202.0,43.0,5.0,24.0,0.8286,0.8286,100.0,100.0
ADILABAD,LAXMANCHANDA,0122018,Chamanpalle,Maize,Healthy,3,3,0,3,0,0,0,0,0.0,195.0,47.0,3.3333,23.6667,0.3065,0.9195,0.0,100.0
ADILABAD,LAXMANCHANDA,0122019,Chintalchanda,Maize,Diseased,1,1,0,0,0,1,0,1,0.8,174.0,54.0,4.0,22.0,0.6725,0.6725,100.0,100.0
ADILABAD,LAXMANCHANDA,0122019,Chintalchanda,Maize,Healthy,10,10,0,10,0,0,0,0,0.0,182.4,52.5,3.9,22.5,0.284,2.8403,0.0,100.0
ADILABAD,LAXMANCHANDA,0122019,Chintalchanda,Maize,Pests,2,2,0,0,0,0,2,2,0.9,173.5,59.0,3.0,22.5,0.2836,0.5671,100.0,100.0
ADILABAD,LOKESWARAM,0119001,Potpalle (M),Maize,Healthy,1,1,0,1,0,0,0,0,0.0,205.0,60.0,2.0,24.0,0.6275,0.6275,0.0,100.0
ADILABAD,LOKESWARAM,0119002,Hadgaon,Maize,Healthy,4,4,0,4,0,0,0,0,0.0,182.0,51.0,2.75,22.25,0.741,2.9638,0.0,100.0
ADILABAD,LOKESWARAM,0119002,Hadgaon,Maize,Stressed,2,2,0,0,2,0,0,2,0.5,155.5,48.0,2.0,22.0,0.3517,0.7035,100.0,100.0
ADILABAD,LOKESWARAM,0119003,Sathgaon,Maize,Diseased,1,1,0,0,0,1,0,1,0.8,205.0,58.0,5.0,23.0,0.2409,0.2409,100.0,100.0
ADILABAD,LOKESWARAM,0119003,Sathgaon,Maize,Healthy,3,3,0,3,0,0,0,0,0.0,157.0,45.0,4.3333,23.3333,0.2873,0.8619,0.0,100.0
ADILABAD,LOKESWARAM,0119003,Sathgaon,Maize,Stressed,1,1,0,0,1,0,0,1,0.5,227.0,59.0,2.0,21.0,0.1206,0.1206,100.0,100.0
ADILABAD,LOKESWARAM,0119006,Manmad,Maize,Diseased,2,2,0,0,0,2,0,2,0.8,227.0,52.0,3.5,20.5,0.0969,0.1937,100.0,100.0
ADILABAD,LOKESWARAM,0119006,Manmad,Maize,Healthy,21,21,0,21,0,0,0,0,0.0,178.381,49.4762,3.0476,22.381,0.1967,4.1316,0.0,100.0
ADILABAD,LOKESWARAM,0119006,Manmad,Maize,Stressed,3,3,0,0,3,0,0,3,0.5,176.6667,54.6667,3.3333,22.3333,0.1547,0.4642,100.0,100.0
ADILABAD,LOKESWARAM,0119007,Potpalle (B),Maize,Healthy,1,1,0,1,0,0,0,0,0.0,178.0,54.0,3.0,21.0,0.1108,0.1108,0.0,100.0
ADILABAD,LOKESWARAM,0119008,Yeddur,Maize,Diseased,1,1,0,0,0,1,0,1,0.8,168.0,41.0,2.0,20.0,0.2885,0.2885,100.0,100.0
ADILABAD,LOKESWARAM,0119008,Yeddur,Maize,Healthy,3,3,0,3,0,0,0,0,0.0,172.0,47.3333,3.6667,24.3333,0.1153,0.3458,0.0,100.0
ADILABAD,LOKESWARAM,0119010,Rajura,Maize,Diseased,1,1,0,0,0,1,0,1,0.8,246.0,52.0,3.0,23.0,0.3327,0.3327,100.0,100.0
ADILABAD,LOKESWARAM,0119010,Rajura,Maize,Healthy,1,1,0,1,0,0,0,0,0.0,222.0,41.0,4.0,25.0,0.1773,0.1773,0.0,100.0
ADILABAD,LOKESWARAM,0119014,Bhagapur,Maize,Diseased,1,1,0,0,0,1,0,1,0.8,110.0,54.0,5.0,21.0,0.1343,0.1343,100.0,100.0
ADILABAD,LOKESWARAM,0119014,Bhagapur,Maize,Healthy,10,10,0,10,0,0,0,0,0.0,171.3,48.3,3.1,22.3,0.3333,3.3327,0.0,100.0
ADILABAD,LOKESWARAM,0119015,Kistapur,Maize,Healthy,2,2,0,2,0,0,0,0,0.0,192.0,52.0,3.5,22.0,0.1567,0.3134,0.0,100.0
ADILABAD,LOKESWARAM,0119017,Puspur,Maize,Diseased,1,1,0,0,0,1,0,1,0.8,126.0,55.0,5.0,20.0,0.3476,0.3476,100.0,100.0
ADILABAD,LOKESWARAM,0119017,Puspur,Maize,Healthy,10,10,0,10,0,0,0,0,0.0,170.3,51.9,3.5,22.4,0.496,4.9595,0.0,100.0
ADILABAD,LOKESWARAM,0119017,Puspur,Maize,Stressed,2,2,0,0,2,0,0,2,0.5,168.0,47.0,3.0,21.0,0.6642,1.3284,100.0,100.0
ADILABAD,LOKESWARAM,0119019,New Raipur (K) R.C,Maize,Healthy,2,2,0,2,0,0,0,0,0.0,194.0,54.0,4.0,22.5,0.2746,0.5492,0.0,100.0
ADILABAD,LOKESWARAM,0119024,Wastapur,Maize,Healthy,1,1,0,1,0,0,0,0,0.0,194.0,43.0,5.0,25.0,0.2525,0.2525,0.0,100.0
ADILABAD,LOKESWARAM,0119030,Pipri,Maize,Healthy,1,1,0,1,0,0,0,0,0.0,178.0,41.0,2.0,20.0,0.0721,0.0721,0.0,100.0
ADILABAD,LOKESWARAM,0119999,SRIRAMSAGAR PROJECT,Maize,Diseased,6,6,0,0,0,6,0,6,0.8,194.0,44.0,2.3333,22.5,0.2227,1.3359,100.0,100.0
ADILABAD,LOKESWARAM,0119999,SRIRAMSAGAR PROJECT,Maize,Healthy,30,30,0,30,0,0,0,0,0.0,183.8,48.0667,3.3,22.2,0.148,4.4397,0.0,100.0
ADILABAD,LOKESWARAM,0119999,SRIRAMSAGAR PROJECT,Maize,Pests,4,4,0,0,0,0,4,4,0.9,130.0,47.75,3.75,21.75,0.096,0.3838,100.0,100.0
ADILABAD,LOKESWARAM,0119999,SRIRAMSAGAR PROJECT,Maize,Stressed,1,1,0,0,1,0,0,1,0.5,173.0,44.0,3.0,24.0,0.0788,0.0788,100.0,100.0
ADILABAD,MAMDA,0123009,Parimandal,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,94.0,57.0,6.0,17.0,0.8818,0.8818,0.0,100.0
ADILABAD,MAMDA,0123009,Parimandal,Cotton,Pests,1,1,0,0,0,0,1,1,0.9,94.0,48.0,5.0,11.0,0.3545,0.3545,100.0,100.0
ADILABAD,MAMDA,0123009,Parimandal,Maize,Healthy,1,1,0,1,0,0,0,0,0.0,135.0,54.0,3.0,24.0,0.5036,0.5036,0.0,100.0
ADILABAD,MAMDA,0123011,Lingapur,Maize,Healthy,1,1,0,1,0,0,0,0,0.0,246.0,53.0,5.0,26.0,0.228,0.228,0.0,100.0
ADILABAD,MAMDA,0123012,Raidhari,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,87.0,49.0,5.0,18.0,0.1509,0.1509,0.0,100.0
ADILABAD,MAMDA,0123012,Raidhari,Maize,Healthy,4,4,0,4,0,0,0,0,0.0,183.75,53.25,3.5,22.75,0.2637,1.0547,0.0,100.0
ADILABAD,MAMDA,0123012,Raidhari,Paddy,Healthy,1,1,0,1,0,0,0,0,0.0,51.0,99.0,4.0,22.0,0.6539,0.6539,0.0,100.0
ADILABAD,MAMDA,0123015,Dimmadurthy,Cotton,Diseased,1,1,0,0,0,1,0,1,0.8,84.0,55.0,5.0,11.0,0.0481,0.0481,100.0,100.0
ADILABAD,MAMDA,0123018,Kotha Sangvi (R.C),Maize,,4,0,4,0,0,0,0,0,,164.0,50.0,2.75,21.25,0.3917,1.5669,,0.0
ADILABAD,MAMDA,0123019,Mamda,Maize,Healthy,14,14,0,14,0,0,0,0,0.0,158.8571,51.3571,3.5714,22.7857,0.3015,4.2203,0.0,100.0
ADILABAD,MAMDA,0123019,Mamda,Maize,Stressed,3,3,0,0,3,0,0,3,0.5,181.3333,47.0,3.0,23.6667,0.2679,0.8037,100.0,100.0
ADILABAD,MAMDA,0123020,Mondepalle,Cotton,Diseased,1,1,0,0,0,1,0,1,0.8,81.0,43.0,2.0,12.0,0.9585,0.9585,100.0,100.0
ADILABAD,MAMDA,0123020,Mondepalle,Cotton,Healthy,3,3,0,3,0,0,0,0,0.0,95.6667,45.6667,3.0,14.0,0.5459,1.6378,0.0,100.0
ADILABAD,MAMDA,0123020,Mondepalle,Maize,Healthy,7,7,0,7,0,0,0,0,0.0,191.2857,48.0,3.4286,22.7143,0.3608,2.5254,0.0,100.0
ADILABAD,MAMDA,0123020,Mondepalle,Maize,Pests,1,1,0,0,0,0,1,1,0.9,153.0,51.0,5.0,25.0,0.2469,0.2469,100.0,100.0
ADILABAD,MAMDA,0123021,Kotha Lingampalle (R.C),Maize,Healthy,2,2,0,2,0,0,0,0,0.0,142.0,50.5,3.5,22.0,0.2015,0.403,0.0,100.0
ADILABAD,MAMDA,0123021,Kotha Lingampalle (R.C),Paddy,Healthy,1,1,0,1,0,0,0,0,0.0,73.0,97.0,6.0,25.0,0.2867,0.2867,0.0,100.0
ADILABAD,MAMDA,0123022,Koratikal,Maize,Healthy,6,6,0,6,0,0,0,0,0.0,192.0,51.6667,2.6667,22.5,0.3201,1.9206,0.0,100.0
ADILABAD,MAMDA,0123026,Ananthpet,Maize,,4,0,4,0,0,0,0,0,,151.0,51.5,3.75,23.0,0.3676,1.4703,,0.0
ADILABAD,MAMDA,0123030,Ponkal,Maize,,13,0,13,0,0,0,0,0,,163.5385,50.2308,3.3846,22.5385,0.2457,3.1936,,0.0
ADILABAD,MAMDA,0123F01,FOREST,Maize,Healthy,2,2,0,2,0,0,0,0,0.0,103.5,50.0,3.0,28.0,0.0939,0.1878,0.0,100.0
ADILABAD,MUDHOLE,0118001,Ramtek,Bengal Gram,Healthy,1,1,0,1,0,0,0,0,0.0,40.0,21.0,3.0,8.0,1.7137,1.7137,0.0,100.0
ADILABAD,MUDHOLE,0118001,Ramtek,Maize,Healthy,2,2,0,2,0,0,0,0,0.0,171.0,56.5,5.0,20.5,0.5037,1.0074,0.0,100.0
ADILABAD,MUDHOLE,0118001,Ramtek,Maize,Stressed,1,1,0,0,1,0,0,1,0.5,224.0,43.0,5.0,20.0,0.3588,0.3588,100.0,100.0
ADILABAD,MUDHOLE,0118002,Machkal,Bengal Gram,Healthy,1,1,0,1,0,0,0,0,0.0,41.0,26.0,1.0,12.0,0.453,0.453,0.0,100.0
ADILABAD,MUDHOLE,0118002,Machkal,Bengal Gram,Pests,1,1,0,0,0,0,1,1,0.9,33.0,25.0,2.0,10.0,0.6721,0.6721,100.0,100.0
ADILABAD,MUDHOLE,0118002,Machkal,Maize,Diseased,1,1,0,0,0,1,0,1,0.8,141.0,50.0,3.0,24.0,0.6752,0.6752,100.0,100.0
ADILABAD,MUDHOLE,0118002,Machkal,Maize,Healthy,8,8,0,8,0,0,0,0,0.0,183.625,50.75,3.625,22.5,0.3066,2.4525,0.0,100.0
ADILABAD,MUDHOLE,0118002,Machkal,Maize,Pests,2,2,0,0,0,0,2,2,0.9,183.5,54.5,4.0,20.5,0.325,0.65,100.0,100.0
ADILABAD,MUDHOLE,0118002,Machkal,Maize,Stressed,1,1,0,0,1,0,0,1,0.5,213.0,51.0,5.0,24.0,0.2451,0.2451,100.0,100.0
ADILABAD,MUDHOLE,0118003,Mudgal,Maize,Healthy,3,3,0,3,0,0,0,0,0.0,146.6667,52.0,2.6667,23.0,0.354,1.0619,0.0,100.0
ADILABAD,MUDHOLE,0118003,Mudgal,Maize,Stressed,2,2,0,0,2,0,0,2,0.5,160.5,43.0,3.5,22.0,0.9409,1.8817,100.0,100.0
ADILABAD,MUDHOLE,0118004,Taroda,Bengal Gram,Healthy,3,3,0,3,0,0,0,0,0.0,32.3333,28.3333,2.6667,9.3333,0.7677,2.303,0.0,100.0
ADILABAD,MUDHOLE,0118004,Taroda,Bengal Gram,Stressed,2,2,0,0,2,0,0,2,0.5,47.5,31.0,2.0,9.5,0.4269,0.8538,100.0,100.0
ADILABAD,MUDHOLE,0118004,Taroda,Maize,Healthy,3,3,0,3,0,0,0,0,0.0,109.0,54.0,3.6667,22.6667,0.551,1.6531,0.0,100.0
ADILABAD,MUDHOLE,0118007,Edbid,Maize,Healthy,9,9,0,9,0,0,0,0,0.0,174.0,49.0,4.3333,22.6667,0.9113,8.2021,0.0,100.0
ADILABAD,MUDHOLE,0118007,Edbid,Maize,Pests,1,1,0,0,0,0,1,1,0.9,227.0,51.0,5.0,21.0,2.3614,2.3614,100.0,100.0
ADILABAD,MUDHOLE,0118007,Edbid,Maize,Stressed,1,1,0,0,1,0,0,1,0.5,216.0,48.0,3.0,25.0,0.6468,0.6468,100.0,100.0
ADILABAD,MUDHOLE,0118013,Gudur,Maize,Healthy,2,2,0,2,0,0,0,0,0.0,168.5,48.0,2.0,24.5,0.9132,1.8265,0.0,100.0
ADILABAD,MUDHOLE,0118016,Vitholi,Bengal Gram,Healthy,2,2,0,2,0,0,0,0,0.0,44.5,29.5,1.0,8.5,0.5439,1.0877,0.0,100.0
ADILABAD,MUDHOLE,0118016,Vitholi,Maize,Diseased,1,1,0,0,0,1,0,1,0.8,190.0,43.0,3.0,25.0,0.8624,0.8624,100.0,100.0
ADILABAD,MUDHOLE,0118016,Vitholi,Maize,Healthy,3,3,0,3,0,0,0,0,0.0,191.6667,47.0,3.3333,22.6667,1.6566,4.9697,0.0,100.0
ADILABAD,MUDHOLE,0118017,Mudhole,Bengal Gram,Diseased,3,3,0,0,0,3,0,3,0.8,38.3333,27.0,2.6667,10.6667,0.4366,1.3098,100.0,100.0
ADILABAD,MUDHOLE,0118017,Mudhole,Bengal Gram,Healthy,39,39,0,39,0,0,0,0,0.0,39.8462,28.8974,2.1026,10.3077,0.8233,32.1106,0.0,100.0
ADILABAD,MUDHOLE,0118017,Mudhole,Bengal Gram,Pests,5,5,0,0,0,0,5,5,0.9,44.8,23.8,1.6,10.4,0.9698,4.8492,100.0,100.0
ADILABAD,MUDHOLE,0118017,Mudhole,Bengal Gram,Stressed,4,4,0,0,4,0,0,4,0.5,40.75,28.25,1.75,9.75,0.9832,3.9329,100.0,100.0
ADILABAD,MUDHOLE,0118017,Mudhole,Maize,Diseased,2,2,0,0,0,2,0,2,0.8,167.0,50.5,5.0,21.0,1.6538,3.3076,100.0,100.0
ADILABAD,MUDHOLE,0118017,Mudhole,Maize,Healthy,27,27,0,27,0,0,0,0,0.0,184.2222,49.7778,3.5926,22.0,1.5277,41.2469,0.0,100.0
ADILABAD,MUDHOLE,0118017,Mudhole,Maize,Stressed,3,3,0,0,3,0,0,3,0.5,206.3333,50.3333,3.0,23.0,1.1663,3.499,100.0,100.0
ADILABAD,MUDHOLE,0118018,Ganora,Bengal Gram,Healthy,1,1,0,1,0,0,0,0,0.0,39.0,29.0,3.0,10.0,0.3196,0.3196,0.0,100.0
ADILABAD,MUDHOLE,0118018,Ganora,Maize,Healthy,1,1,0,1,0,0,0,0,0.0,106.0,60.0,4.0,23.0,0.6029,0.6029,0.0,100.0
ADILABAD,MUDHOLE,0118019,Riuvi,Maize,Healthy,1,1,0,1,0,0,0,0,0.0,197.0,45.0,5.0,20.0,0.2524,0.2524,0.0,100.0
ADILABAD,MUDHOLE,0118020,Brahmangaon,Maize,Healthy,1,1,0,1,0,0,0,0,0.0,205.0,53.0,2.0,23.0,0.377,0.377,0.0,100.0
ADILABAD,MUDHOLE,0118021,Ashta,Bengal Gram,Diseased,1,1,0,0,0,1,0,1,0.8,39.0,37.0,2.0,8.0,0.6059,0.6059,100.0,100.0
ADILABAD,MUDHOLE,0118021,Ashta,Bengal Gram,Healthy,4,4,0,4,0,0,0,0,0.0,41.5,31.75,1.75,11.5,0.6732,2.6929,0.0,100.0
ADILABAD,MUDHOLE,0118021,Ashta,Maize,Healthy,11,11,0,11,0,0,0,0,0.0,153.8182,49.6364,2.9091,22.3636,1.2584,13.8419,0.0,100.0
