admin_old_district_code,admin_old_district_name,admin_old_block_mandal_code,admin_old_block_mandal_name,admin_village_code,admin_village_name,sample_farms,labelled_farms,unknown_health_farms,healthy_farms,stressed_farms,diseased_farms,pest_farms,unhealthy_farms,avg_health_risk_score,avg_crop_height,avg_water_coverage,avg_irrigation_count,avg_expected_yield,avg_field_area_ha,total_sample_area_ha,unhealthy_pct_of_labelled,label_coverage_pct,primary_sample_crop,primary_crop_sample_farms,dominant_health_status,dominant_status_labelled_farms,dashboard_risk_class
7,MAHABUBNAGAR,707,KOILKONDA,0707009,Kothlavad,5,4,1,4,0,0,0,0,0.0,48.0,35.4,2.4,13.2,0.2047,1.0235,0.0,80.0,Groundnut,4,Healthy,4,Low
7,MAHABUBNAGAR,707,KOILKONDA,0707010,Burgupalle,10,10,0,8,1,0,1,2,0.14,50.3,40.6,2.3,12.4,0.3315,3.3153,20.0,100.0,Groundnut,7,Healthy,8,Low
7,MAHABUBNAGAR,707,KOILKONDA,0707011,Chandraspalle,9,9,0,8,0,1,0,1,0.0889,57.2222,38.1111,2.8889,13.0,0.4376,3.9387,11.11111111111111,100.0,Groundnut,6,Healthy,8,Low
7,MAHABUBNAGAR,707,KOILKONDA,0707012,Thirumalampalle,4,4,0,4,0,0,0,0,0.0,59.0,41.0,4.0,13.0,0.8592,3.4367,0.0,100.0,Cotton,2,Healthy,4,Low
7,MAHABUBNAGAR,707,KOILKONDA,0707013,Chanmanpalle,2,2,0,2,0,0,0,0,0.0,58.0,46.5,5.0,14.5,0.1066,0.2133,0.0,100.0,Cotton,1,Healthy,2,Low
7,MAHABUBNAGAR,707,KOILKONDA,0707014,Kannaipalle,1,1,0,1,0,0,0,0,0.0,40.0,33.0,1.0,11.0,0.1029,0.1029,0.0,100.0,Groundnut,1,Healthy,1,Low
7,MAHABUBNAGAR,707,KOILKONDA,0707015,Lingupalle,6,6,0,3,0,2,1,3,0.4167,41.5,40.0,2.0,12.3333,0.3501,2.1008,50.0,100.0,Groundnut,5,Healthy,3,Moderate
7,MAHABUBNAGAR,707,KOILKONDA,0707016,Parpalle,1,1,0,0,0,0,1,1,0.9,26.0,29.0,3.0,13.0,0.3364,0.3364,100.0,100.0,Groundnut,1,Pests,1,Very High
7,MAHABUBNAGAR,707,KOILKONDA,0707017,Veerampalle,1,1,0,1,0,0,0,0,0.0,108.0,42.0,6.0,15.0,0.1806,0.1806,0.0,100.0,Cotton,1,Healthy,1,Low
7,MAHABUBNAGAR,707,KOILKONDA,0707023,Ankilla,5,5,0,5,0,0,0,0,0.0,27.6,34.8,2.6,12.4,0.2381,1.1904,0.0,100.0,Groundnut,5,Healthy,5,Low
7,MAHABUBNAGAR,707,KOILKONDA,0707028,Koilkonda,5,5,0,4,1,0,0,1,0.1,29.6,37.2,2.2,11.8,0.4077,2.0387,20.0,100.0,Groundnut,5,Healthy,4,Low
7,MAHABUBNAGAR,707,KOILKONDA,0707030,Kesavapur,1,1,0,1,0,0,0,0,0.0,21.0,41.0,1.0,12.0,0.2614,0.2614,0.0,100.0,Groundnut,1,Healthy,1,Low
7,MAHABUBNAGAR,707,KOILKONDA,0707033,Rampur,1,1,0,1,0,0,0,0,0.0,23.0,32.0,2.0,12.0,1.3514,1.3514,0.0,100.0,Groundnut,1,Healthy,1,Low
7,MAHABUBNAGAR,707,KOILKONDA,0707034,Abhangapatnam,2,2,0,2,0,0,0,0,0.0,26.0,46.5,2.5,12.5,0.3672,0.7343,0.0,100.0,Groundnut,2,Healthy,2,Low
7,MAHABUBNAGAR,707,KOILKONDA,0707035,Garlapad,4,4,0,4,0,0,0,0,0.0,33.25,36.75,3.0,12.0,0.3277,1.3109,0.0,100.0,Groundnut,4,Healthy,4,Low
7,MAHABUBNAGAR,707,KOILKONDA,0707036,Manikonda,12,12,0,12,0,0,0,0,0.0,32.75,33.1667,2.25,12.1667,0.4389,5.2669,0.0,100.0,Groundnut,12,Healthy,12,Low
7,MAHABUBNAGAR,707,KOILKONDA,0707037,Perkiweedu,6,6,0,4,0,1,1,2,0.2833,29.6667,36.3333,3.0,13.0,0.1234,0.7403,33.33333333333333,100.0,Groundnut,6,Healthy,4,Moderate
7,MAHABUBNAGAR,708,HANWADA,0708001,Cheekarlapalle,5,5,0,5,0,0,0,0,0.0,28.0,38.0,2.6,11.6,0.2211,1.1054,0.0,100.0,Groundnut,5,Healthy,5,Low
7,MAHABUBNAGAR,708,HANWADA,0708002,Vepoor,77,77,0,65,2,4,6,12,0.1247,41.1039,41.8182,2.974,12.8052,0.3076,23.6838,15.584415584415584,100.0,Groundnut,60,Healthy,65,Low
7,MAHABUBNAGAR,708,HANWADA,0708003,Gundiyal,51,51,0,45,2,3,1,6,0.0843,61.5294,71.6863,3.6667,15.7843,0.1359,6.9304,11.76470588235294,100.0,Paddy,32,Healthy,45,Low
7,MAHABUBNAGAR,708,HANWADA,0708004,Ayodhyanagar,3,3,0,3,0,0,0,0,0.0,33.3333,27.0,2.6667,12.0,0.1408,0.4224,0.0,100.0,Groundnut,3,Healthy,3,Low
7,MAHABUBNAGAR,708,HANWADA,0708005,Shaikpalle,8,8,0,7,0,0,1,1,0.1125,38.875,36.75,1.75,13.75,0.2067,1.6536,12.5,100.0,Groundnut,7,Healthy,7,Low
7,MAHABUBNAGAR,708,HANWADA,0708006,Munimokesham,15,15,0,12,1,0,2,3,0.1533,72.4667,78.1333,4.4667,15.9333,0.1752,2.6284,20.0,100.0,Paddy,12,Healthy,12,Low
7,MAHABUBNAGAR,708,HANWADA,0708007,Ibrahimbad,4,4,0,4,0,0,0,0,0.0,66.5,91.5,4.25,17.25,0.0734,0.2934,0.0,100.0,Paddy,4,Healthy,4,Low
7,MAHABUBNAGAR,708,HANWADA,0708009,Guddimalkapur,5,5,0,4,0,0,1,1,0.18,84.2,62.2,3.6,14.0,0.2943,1.4717,20.0,100.0,Cotton,3,Healthy,4,Low
7,MAHABUBNAGAR,708,HANWADA,0708010,Dachekpalle,16,16,0,14,1,1,0,2,0.0812,72.8125,77.75,4.6875,16.9375,0.191,3.0563,12.5,100.0,Paddy,12,Healthy,14,Low
7,MAHABUBNAGAR,708,HANWADA,0708011,Kothapeta,7,7,0,6,0,0,1,1,0.1286,86.7143,60.8571,4.0,13.7143,0.15,1.0499,14.285714285714285,100.0,Cotton,5,Healthy,6,Low
7,MAHABUBNAGAR,708,HANWADA,0708012,Chinnadharpalle,2,2,0,2,0,0,0,0,0.0,67.0,45.5,4.5,15.0,0.2557,0.5113,0.0,100.0,Cotton,2,Healthy,2,Low
7,MAHABUBNAGAR,708,HANWADA,0708013,Peddadharpalle,15,15,0,14,1,0,0,1,0.0333,60.5333,54.6667,3.7333,13.7333,0.2313,3.4689,6.666666666666667,100.0,Groundnut,6,Healthy,14,Low
7,MAHABUBNAGAR,708,HANWADA,0708014,Tankara,13,13,0,12,1,0,0,1,0.0385,80.0,69.7692,4.0,14.7692,0.1627,2.1148,7.6923076923076925,100.0,Paddy,7,Healthy,12,Low
7,MAHABUBNAGAR,708,HANWADA,0708015,Hanwada,13,13,0,12,1,0,0,1,0.0385,73.0769,50.0,2.7692,12.7692,0.2335,3.0361,7.6923076923076925,100.0,Cotton,9,Healthy,12,Low
7,MAHABUBNAGAR,708,HANWADA,0708016,Naginonipalle,1,1,0,1,0,0,0,0,0.0,79.0,52.0,2.0,14.0,0.0455,0.0455,0.0,100.0,Cotton,1,Healthy,1,Low
7,MAHABUBNAGAR,708,HANWADA,0708017,Ammapur,10,10,0,7,2,1,0,3,0.18,62.8,77.2,4.6,16.7,0.1972,1.9717,30.0,100.0,Paddy,8,Healthy,7,Low
7,MAHABUBNAGAR,708,HANWADA,0708019,Madharam,38,38,0,32,3,2,1,6,0.1053,35.9474,39.9211,2.9211,13.5263,0.4066,15.4514,15.789473684210526,100.0,Groundnut,34,Healthy,32,Low
7,MAHABUBNAGAR,709,NAWABPET,0709015,Kondapur,1,1,0,0,0,0,1,1,0.9,29.0,26.0,2.0,12.0,0.4278,0.4278,100.0,100.0,Groundnut,1,Pests,1,Very High
7,MAHABUBNAGAR,709,NAWABPET,0709018,Hanmasanipalle,1,1,0,1,0,0,0,0,0.0,61.0,92.0,3.0,20.0,0.2878,0.2878,0.0,100.0,Paddy,1,Healthy,1,Low
7,MAHABUBNAGAR,709,NAWABPET,0709022,Khanapur,7,7,0,6,1,0,0,1,0.0714,76.1429,87.8571,4.2857,18.1429,0.1239,0.8671,14.285714285714285,100.0,Paddy,7,Healthy,6,Low
7,MAHABUBNAGAR,709,NAWABPET,0709023,Karkonda,4,4,0,3,1,0,0,1,0.125,89.25,91.0,4.75,18.5,0.1163,0.4651,25.0,100.0,Paddy,4,Healthy,3,Low
7,MAHABUBNAGAR,709,NAWABPET,0709025,Kakarlapahad,1,1,0,1,0,0,0,0,0.0,67.0,96.0,5.0,16.0,0.3762,0.3762,0.0,100.0,Paddy,1,Healthy,1,Low
7,MAHABUBNAGAR,710,BALANAGAR,0710021,Peddarevelly,1,1,0,1,0,0,0,0,0.0,97.0,52.0,2.0,14.0,1.1067,1.1067,0.0,100.0,Cotton,1,Healthy,1,Low
7,MAHABUBNAGAR,710,BALANAGAR,0710030,Rajapur,3,2,1,1,1,0,0,1,0.25,79.6667,43.3333,3.0,14.0,1.5312,4.5936,50.0,66.67,Cotton,2,Healthy,1,Moderate
7,MAHABUBNAGAR,710,BALANAGAR,0710036,Chinna Revalli,9,9,0,9,0,0,0,0,0.0,33.4444,42.0,2.1111,13.0,0.7686,6.9171,0.0,100.0,Groundnut,8,Healthy,9,Low
7,MAHABUBNAGAR,710,BALANAGAR,0710037,Thirumalagiri,4,4,0,3,0,1,0,1,0.2,71.0,48.5,3.75,12.25,1.0065,4.0259,25.0,100.0,Cotton,3,Healthy,3,Low
7,MAHABUBNAGAR,719,VELDANDA,0719016,Rachur,9,9,0,7,0,2,0,2,0.1778,72.7778,47.7778,4.1111,12.3333,0.7224,6.5017,22.22222222222222,100.0,Cotton,7,Healthy,7,Low
7,MAHABUBNAGAR,720,KALWAKURTHY,0720001,Velkatta,1,1,0,1,0,0,0,0,0.0,25.0,22.0,2.0,11.0,0.4113,0.4113,0.0,100.0,Groundnut,1,Healthy,1,Low
7,MAHABUBNAGAR,720,KALWAKURTHY,0720003,Jeedipalle,2,2,0,0,0,0,2,2,0.9,29.5,39.0,2.0,13.5,1.8143,3.6286,100.0,100.0,Groundnut,2,Pests,2,Very High
7,MAHABUBNAGAR,720,KALWAKURTHY,0720009,Thotapalle,3,3,0,2,0,0,1,1,0.3,34.3333,35.0,3.3333,13.0,0.442,1.3261,33.33333333333333,100.0,Groundnut,3,Healthy,2,Moderate
7,MAHABUBNAGAR,721,MIDJIL,0721002,Kothapalle,2,2,0,1,0,1,0,1,0.4,96.5,55.5,3.5,12.0,2.6105,5.221,50.0,100.0,Cotton,2,Diseased,1,Moderate
7,MAHABUBNAGAR,721,MIDJIL,0721003,Chiluveru,1,1,0,1,0,0,0,0,0.0,100.0,94.0,6.0,18.0,0.4303,0.4303,0.0,100.0,Paddy,1,Healthy,1,Low
7,MAHABUBNAGAR,721,MIDJIL,0721004,Vaspula,1,1,0,1,0,0,0,0,0.0,23.0,38.0,1.0,14.0,0.4671,0.4671,0.0,100.0,Groundnut,1,Healthy,1,Low
7,MAHABUBNAGAR,721,MIDJIL,0721005,Chedughattu,1,1,0,1,0,0,0,0,0.0,64.0,58.0,3.0,15.0,0.5037,0.5037,0.0,100.0,Cotton,1,Healthy,1,Low
7,MAHABUBNAGAR,721,MIDJIL,0721006,Kanchanpalle,1,1,0,1,0,0,0,0,0.0,29.0,39.0,3.0,14.0,1.4899,1.4899,0.0,100.0,Groundnut,1,Healthy,1,Low
7,MAHABUBNAGAR,721,MIDJIL,0721007,Donur,9,9,0,9,0,0,0,0,0.0,44.6667,36.6667,2.3333,12.5556,0.4485,4.0365,0.0,100.0,Groundnut,7,Healthy,9,Low
7,MAHABUBNAGAR,721,MIDJIL,0721008,Singamdoddi,2,2,0,2,0,0,0,0,0.0,26.0,22.0,1.0,13.5,0.2447,0.4895,0.0,100.0,Groundnut,2,Healthy,2,Low
7,MAHABUBNAGAR,721,MIDJIL,0721009,Masigundlapalle,4,4,0,3,0,1,0,1,0.2,32.0,31.0,1.75,12.25,0.4152,1.6608,25.0,100.0,Groundnut,4,Healthy,3,Low
7,MAHABUBNAGAR,721,MIDJIL,0721010,Vemula,4,4,0,4,0,0,0,0,0.0,28.75,34.0,2.0,12.5,0.8106,3.2425,0.0,100.0,Groundnut,4,Healthy,4,Low
7,MAHABUBNAGAR,721,MIDJIL,0721012,Ramreddipalle,4,4,0,4,0,0,0,0,0.0,99.0,47.5,3.75,14.0,0.5595,2.2379,0.0,100.0,Cotton,4,Healthy,4,Low
7,MAHABUBNAGAR,721,MIDJIL,0721013,Bommarasipalle,2,2,0,2,0,0,0,0,0.0,104.5,50.0,3.0,15.0,1.3249,2.6499,0.0,100.0,Cotton,2,Healthy,2,Low
7,MAHABUBNAGAR,721,MIDJIL,0721014,Jakanalapalle,2,2,0,2,0,0,0,0,0.0,63.0,36.5,4.5,12.0,1.6441,3.2882,0.0,100.0,Cotton,1,Healthy,2,Low
7,MAHABUBNAGAR,721,MIDJIL,0721015,Ippaipahad,1,1,0,1,0,0,0,0,0.0,30.0,21.0,3.0,12.0,0.39,0.39,0.0,100.0,Groundnut,1,Healthy,1,Low
7,MAHABUBNAGAR,721,MIDJIL,0721016,Urkondapeta,4,4,0,4,0,0,0,0,0.0,24.0,30.75,2.75,11.75,0.5373,2.1493,0.0,100.0,Groundnut,4,Healthy,4,Low
7,MAHABUBNAGAR,721,MIDJIL,0721017,Narsampalle,1,1,0,1,0,0,0,0,0.0,26.0,40.0,1.0,15.0,0.1537,0.1537,0.0,100.0,Groundnut,1,Healthy,1,Low
7,MAHABUBNAGAR,721,MIDJIL,0721019,Revally,2,2,0,2,0,0,0,0,0.0,75.0,93.0,4.5,17.5,1.0106,2.0213,0.0,100.0,Paddy,2,Healthy,2,Low
7,MAHABUBNAGAR,721,MIDJIL,0721020,Boinpalle,3,3,0,3,0,0,0,0,0.0,39.3333,54.3333,3.6667,15.6667,0.9178,2.7535,0.0,100.0,Groundnut,2,Healthy,3,Low
7,MAHABUBNAGAR,721,MIDJIL,0721022,Wadiyal,1,1,0,1,0,0,0,0,0.0,21.0,41.0,2.0,12.0,0.1639,0.1639,0.0,100.0,Groundnut,1,Healthy,1,Low
7,MAHABUBNAGAR,721,MIDJIL,0721024,Velugommula,2,2,0,1,0,1,0,1,0.4,68.0,87.0,4.5,16.0,1.2674,2.5348,50.0,100.0,Paddy,2,Diseased,1,Moderate
7,MAHABUBNAGAR,721,MIDJIL,0721025,Kothur,10,10,0,5,2,2,1,5,0.35,33.3,31.5,2.1,12.5,0.3099,3.0988,50.0,100.0,Groundnut,10,Healthy,5,Moderate
7,MAHABUBNAGAR,721,MIDJIL,0721027,Madharam,5,5,0,4,0,1,0,1,0.16,33.0,34.8,2.2,12.2,1.1818,5.9091,20.0,100.0,Groundnut,5,Healthy,4,Low
7,MAHABUBNAGAR,721,MIDJIL,0721028,Rachalapalle,4,4,0,4,0,0,0,0,0.0,57.0,79.5,4.25,16.0,0.8476,3.3905,0.0,100.0,Paddy,3,Healthy,4,Low
7,MAHABUBNAGAR,722,THIMMAJIPET,0722011,Gorita,1,1,0,1,0,0,0,0,0.0,76.0,98.0,6.0,19.0,0.2772,0.2772,0.0,100.0,Paddy,1,Healthy,1,Low
7,MAHABUBNAGAR,723,JADCHERLA,0723006,Kodgal,2,1,1,1,0,0,0,0,0.0,61.5,42.0,3.5,13.0,1.2917,2.5834,0.0,50.0,Cotton,1,Healthy,1,Low
7,MAHABUBNAGAR,723,JADCHERLA,0723007,Pedda Adiryal,8,1,7,1,0,0,0,0,0.0,58.625,41.875,2.75,12.625,0.9018,7.2145,0.0,12.5,Groundnut,5,Healthy,1,Low
7,MAHABUBNAGAR,723,JADCHERLA,0723009,Chinna Adiryal,5,3,2,3,0,0,0,0,0.0,81.6,41.6,3.8,12.4,0.3865,1.9323,0.0,60.0,Cotton,4,Healthy,3,Low
7,MAHABUBNAGAR,723,JADCHERLA,0723021,Soudagarpalle,5,3,2,3,0,0,0,0,0.0,31.2,35.6,2.0,11.4,0.2916,1.4581,0.0,60.0,Groundnut,5,Healthy,3,Low
7,MAHABUBNAGAR,723,JADCHERLA,0723029,Nasrullabad,4,1,3,1,0,0,0,0,0.0,100.25,49.0,4.0,12.5,1.0893,4.3574,0.0,25.0,Cotton,4,Healthy,1,Low
7,MAHABUBNAGAR,724,BHOOTHPUR,0724006,Kothur,4,4,0,4,0,0,0,0,0.0,26.5,38.75,3.0,12.5,0.3958,1.5832,0.0,100.0,Groundnut,4,Healthy,4,Low
7,MAHABUBNAGAR,724,BHOOTHPUR,0724007,Karvena,5,5,0,4,0,0,1,1,0.18,40.4,43.0,2.8,13.8,0.6551,3.2756,20.0,100.0,Groundnut,4,Healthy,4,Low
7,MAHABUBNAGAR,724,BHOOTHPUR,0724008,Kothamolgara,4,4,0,3,0,1,0,1,0.2,77.75,85.5,5.0,17.0,0.108,0.4319,25.0,100.0,Paddy,4,Healthy,3,Low
7,MAHABUBNAGAR,724,BHOOTHPUR,0724015,Pathamolgara,2,2,0,1,1,0,0,1,0.25,51.5,65.5,2.5,14.5,0.4215,0.8429,50.0,100.0,Groundnut,1,Healthy,1,Moderate
7,MAHABUBNAGAR,724,BHOOTHPUR,0724016,Maddigatla,3,3,0,3,0,0,0,0,0.0,73.0,91.0,5.0,18.3333,0.212,0.636,0.0,100.0,Paddy,3,Healthy,3,Low
7,MAHABUBNAGAR,724,BHOOTHPUR,0724017,Yelkicharla,3,3,0,1,0,0,2,2,0.6,88.0,88.3333,3.0,16.3333,0.3686,1.1059,66.66666666666666,100.0,Paddy,3,Pests,2,High
7,MAHABUBNAGAR,725,MAHBUBNAGAR,0725002,Boyapalle (Rural),11,11,0,7,3,1,0,4,0.2091,63.9091,88.9091,4.6364,17.4545,0.1508,1.6585,36.36363636363637,100.0,Paddy,11,Healthy,7,Moderate
7,MAHABUBNAGAR,725,MAHBUBNAGAR,0725003,Zainallipur,1,1,0,1,0,0,0,0,0.0,86.0,98.0,6.0,18.0,0.0776,0.0776,0.0,100.0,Paddy,1,Healthy,1,Low
7,MAHABUBNAGAR,725,MAHBUBNAGAR,0725005,Yerravalli,1,1,0,1,0,0,0,0,0.0,72.0,85.0,4.0,16.0,0.0473,0.0473,0.0,100.0,Paddy,1,Healthy,1,Low
7,MAHABUBNAGAR,725,MAHBUBNAGAR,0725006,Yedira,1,1,0,1,0,0,0,0,0.0,72.0,83.0,3.0,16.0,0.4375,0.4375,0.0,100.0,Paddy,1,Healthy,1,Low
7,MAHABUBNAGAR,725,MAHBUBNAGAR,0725007,Yenugonda (Rural),5,5,0,4,1,0,0,1,0.1,79.4,91.8,4.4,18.4,0.206,1.0299,20.0,100.0,Paddy,5,Healthy,4,Low
7,MAHABUBNAGAR,725,MAHBUBNAGAR,0725012,Machanpalle,1,1,0,1,0,0,0,0,0.0,33.0,21.0,3.0,10.0,1.3414,1.3414,0.0,100.0,Groundnut,1,Healthy,1,Low
7,MAHABUBNAGAR,725,MAHBUBNAGAR,0725016,Kadur,1,1,0,0,0,0,1,1,0.9,54.0,86.0,3.0,15.0,1.1102,1.1102,100.0,100.0,Paddy,1,Pests,1,Very High
7,MAHABUBNAGAR,727,DEVARKADRA,0727019,Meenuguvanipalle,1,1,0,1,0,0,0,0,0.0,21.0,25.0,1.0,10.0,0.6985,0.6985,0.0,100.0,Groundnut,1,Healthy,1,Low
7,MAHABUBNAGAR,727,DEVARKADRA,0727020,Gudibanda,2,2,0,2,0,0,0,0,0.0,37.5,33.0,3.0,12.5,0.1567,0.3134,0.0,100.0,Groundnut,2,Healthy,2,Low
7,MAHABUBNAGAR,727,DEVARKADRA,0727022,Puttapalle,5,5,0,3,0,1,1,2,0.34,85.8,47.4,3.2,12.4,1.5475,7.7376,40.0,100.0,Cotton,5,Healthy,3,Moderate
7,MAHABUBNAGAR,727,DEVARKADRA,0727023,Koukuntla,12,12,0,10,0,0,2,2,0.15,94.0833,48.75,3.8333,13.3333,1.5802,18.9628,16.666666666666664,100.0,Cotton,10,Healthy,10,Low
7,MAHABUBNAGAR,727,DEVARKADRA,0727025,Rekulampalle,3,3,0,3,0,0,0,0,0.0,90.3333,43.6667,4.0,11.3333,1.0086,3.0259,0.0,100.0,Cotton,3,Healthy,3,Low
7,MAHABUBNAGAR,728,DHANWADA,0728003,Kondapur,5,5,0,5,0,0,0,0,0.0,27.8,38.4,3.4,11.8,0.2973,1.4866,0.0,100.0,Groundnut,5,Healthy,5,Low
7,MAHABUBNAGAR,729,NARAYANPET,0729006,Perapalla,3,3,0,3,0,0,0,0,0.0,45.6667,42.0,1.6667,11.6667,0.7795,2.3385,0.0,100.0,Groundnut,2,Healthy,3,Low
7,MAHABUBNAGAR,729,NARAYANPET,0729008,Singar,2,2,0,2,0,0,0,0,0.0,81.0,61.5,2.5,13.5,1.2323,2.4645,0.0,100.0,Paddy,1,Healthy,2,Low
7,MAHABUBNAGAR,729,NARAYANPET,0729009,Kavarampalle,1,1,0,1,0,0,0,0,0.0,62.0,53.0,5.0,10.0,1.4644,1.4644,0.0,100.0,Cotton,1,Healthy,1,Low
7,MAHABUBNAGAR,729,NARAYANPET,0729011,Jajapur,5,5,0,4,0,1,0,1,0.16,101.4,62.0,4.2,13.4,0.9741,4.8704,20.0,100.0,Cotton,4,Healthy,4,Low
7,MAHABUBNAGAR,729,NARAYANPET,0729014,Appakapalle,2,2,0,2,0,0,0,0,0.0,60.5,83.0,4.5,17.5,0.4282,0.8564,0.0,100.0,Paddy,2,Healthy,2,Low
7,MAHABUBNAGAR,729,NARAYANPET,0729015,Ammireddipalle,3,3,0,2,0,1,0,1,0.2667,53.6667,44.3333,4.0,11.0,0.547,1.641,33.33333333333333,100.0,Groundnut,2,Healthy,2,Moderate
7,MAHABUBNAGAR,729,NARAYANPET,0729018,Abhangapur,5,2,3,2,0,0,0,0,0.0,41.2,33.8,2.4,11.0,0.4088,2.0442,0.0,40.0,Groundnut,4,Healthy,2,Low
7,MAHABUBNAGAR,734,CHINNACHINTAKUNTA,0734006,Nellikondi,1,1,0,1,0,0,0,0,0.0,29.0,38.0,4.0,12.0,0.0725,0.0725,0.0,100.0,Groundnut,1,Healthy,1,Low
7,MAHABUBNAGAR,734,CHINNACHINTAKUNTA,0734007,Seetharampeta,1,1,0,1,0,0,0,0,0.0,37.0,33.0,1.0,14.0,0.6545,0.6545,0.0,100.0,Groundnut,1,Healthy,1,Low
7,MAHABUBNAGAR,734,CHINNACHINTAKUNTA,0734008,Damagnapur,1,1,0,1,0,0,0,0,0.0,33.0,22.0,4.0,12.0,0.9511,0.9511,0.0,100.0,Groundnut,1,Healthy,1,Low
7,MAHABUBNAGAR,734,CHINNACHINTAKUNTA,0734009,Waddemanu,5,5,0,4,1,0,0,1,0.1,31.0,34.4,3.0,13.4,0.7041,3.5206,20.0,100.0,Groundnut,5,Healthy,4,Low
7,MAHABUBNAGAR,734,CHINNACHINTAKUNTA,0734010,Appampalle,1,1,0,0,0,0,1,1,0.9,22.0,20.0,2.0,12.0,1.2125,1.2125,100.0,100.0,Groundnut,1,Pests,1,Very High
7,MAHABUBNAGAR,734,CHINNACHINTAKUNTA,0734012,Thirumalapur,2,2,0,2,0,0,0,0,0.0,101.0,44.0,5.0,13.5,0.896,1.792,0.0,100.0,Cotton,2,Healthy,2,Low
7,MAHABUBNAGAR,734,CHINNACHINTAKUNTA,0734013,Edulapur,1,1,0,1,0,0,0,0,0.0,37.0,26.0,2.0,12.0,1.0993,1.0993,0.0,100.0,Groundnut,1,Healthy,1,Low
7,MAHABUBNAGAR,734,CHINNACHINTAKUNTA,0734014,Lakshmidevipur,1,1,0,1,0,0,0,0,0.0,23.0,42.0,4.0,14.0,0.8802,0.8802,0.0,100.0,Groundnut,1,Healthy,1,Low
7,MAHABUBNAGAR,734,CHINNACHINTAKUNTA,0734015,Undyala,3,3,0,2,0,0,1,1,0.3,33.6667,37.6667,3.0,13.6667,1.3692,4.1075,33.33333333333333,100.0,Groundnut,3,Healthy,2,Moderate
7,MAHABUBNAGAR,734,CHINNACHINTAKUNTA,0734016,Chinnachintakunta,2,2,0,2,0,0,0,0,0.0,27.5,31.5,1.5,11.0,1.6132,3.2264,0.0,100.0,Groundnut,2,Healthy,2,Low
7,MAHABUBNAGAR,734,CHINNACHINTAKUNTA,0734018,Ammapur,1,1,0,1,0,0,0,0,0.0,35.0,45.0,3.0,10.0,1.5441,1.5441,0.0,100.0,Groundnut,1,Healthy,1,Low
7,MAHABUBNAGAR,734,CHINNACHINTAKUNTA,0734019,Kurumurthy,1,1,0,1,0,0,0,0,0.0,33.0,46.0,2.0,11.0,1.607,1.607,0.0,100.0,Groundnut,1,Healthy,1,Low
7,MAHABUBNAGAR,734,CHINNACHINTAKUNTA,0734020,Maddur,2,2,0,1,0,0,1,1,0.45,21.5,29.5,1.0,11.0,1.5623,3.1246,50.0,100.0,Groundnut,2,Healthy,1,Moderate
7,MAHABUBNAGAR,735,ATMAKUR,0735003,Pamireddipalle,1,1,0,1,0,0,0,0,0.0,31.0,37.0,1.0,13.0,0.9031,0.9031,0.0,100.0,Groundnut,1,Healthy,1,Low
7,MAHABUBNAGAR,735,ATMAKUR,0735004,Kankanvanipalle,4,4,0,3,0,0,1,1,0.225,30.25,41.75,2.75,12.75,0.4227,1.6908,25.0,100.0,Groundnut,4,Healthy,3,Moderate
7,MAHABUBNAGAR,735,ATMAKUR,0735005,Rangapur,2,2,0,2,0,0,0,0,0.0,30.0,35.0,4.0,14.0,2.4784,4.9568,0.0,100.0,Groundnut,2,Healthy,2,Low
7,MAHABUBNAGAR,741,TADOOR,0741003,Sirsawada,7,7,0,6,1,0,0,1,0.0714,28.4286,37.0,2.2857,14.2857,0.2486,1.7404,14.285714285714285,100.0,Groundnut,7,Healthy,6,Low
8,NALGONDA,812,SALI GOURARAM,0812001,Uppalancha,3,3,0,1,0,2,0,2,0.5333,61.6667,87.3333,4.6667,17.3333,0.211,0.6329,66.66666666666666,100.0,Paddy,3,Diseased,2,High
8,NALGONDA,812,SALI GOURARAM,0812002,Manimadde,8,8,0,7,1,0,0,1,0.0625,72.75,92.0,4.75,17.375,0.1371,1.0969,12.5,100.0,Paddy,8,Healthy,7,Low
8,NALGONDA,812,SALI GOURARAM,0812003,Gurijala,6,6,0,5,0,1,0,1,0.1333,77.5,88.5,5.0,18.1667,0.1039,0.6237,16.666666666666664,100.0,Paddy,6,Healthy,5,Low
8,NALGONDA,812,SALI GOURARAM,0812004,Sali Lingotam,3,3,0,3,0,0,0,0,0.0,75.6667,97.0,5.0,17.3333,0.1071,0.3213,0.0,100.0,Paddy,3,Healthy,3,Low
8,NALGONDA,812,SALI GOURARAM,0812005,Tudimidi,9,9,0,9,0,0,0,0,0.0,73.4444,86.0,4.0,17.5556,0.153,1.3768,0.0,100.0,Paddy,7,Healthy,9,Low
8,NALGONDA,812,SALI GOURARAM,0812006,Chittalur,21,21,0,15,1,1,4,6,0.2333,78.0476,62.0,3.8095,13.7619,0.3965,8.3271,28.57142857142857,100.0,Cotton,15,Healthy,15,Moderate
8,NALGONDA,812,SALI GOURARAM,0812007,Vangamarthi,7,7,0,5,1,0,1,2,0.2,78.1429,76.1429,4.2857,15.8571,0.2405,1.6834,28.57142857142857,100.0,Paddy,4,Healthy,5,Low
8,NALGONDA,812,SALI GOURARAM,0812008,Itukula Pahad,3,3,0,3,0,0,0,0,0.0,102.0,49.6667,5.3333,14.0,0.5179,1.5537,0.0,100.0,Cotton,3,Healthy,3,Low
